"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,1,0.001068,0.001068,0,0
0,1,0.00107,0.00107,0,0
0,1,0.001072,0.001072,0,0
0,1,0.001074,0.001074,0,0
0,1,0.001076,0.001076,0,0
0,1,0.001078,0.001078,0,0
0,1,0.00108,0.00108,0,0
0,1,0.001082,0.001082,0,0
0,1,0.001084,0.001084,0,0
0,1,0.001086,0.001086,0,0
0,1,0.001088,0.001088,0,0
0,1,0.00109,0.00109,0,0
0,1,0.001092,0.001092,0,0
0,1,0.001094,0.001094,0,0
0,1,0.001096,0.001096,0,0
0,1,0.001098,0.001098,0,0
0,1,0.0011,0.0011,0,0
0,1,0.001102,0.001102,0,0
0,1,0.001104,0.001104,0,0
0,1,0.001106,0.001106,0,0
0,1,0.001108,0.001108,0,0
0,1,0.00111,0.00111,0,0
0,1,0.001112,0.001112,0,0
0,1,0.001114,0.001114,0,0
0,1,0.001116,0.001116,0,0
0,1,0.001118,0.001118,0,0
0,1,0.00112,0.00112,0,0
0,1,0.001122,0.001122,0,0
0,1,0.001124,0.001124,0,0
0,1,0.001126,0.001126,0,0
0,1,0.001128,0.001128,0,0
0,1,0.00113,0.00113,0,0
0,1,0.001132,0.001132,0,0
0,1,0.001134,0.001134,0,0
0,1,0.001136,0.001136,0,0
0,1,0.001138,0.001138,0,0
0,1,0.00114,0.00114,0,0
0,1,0.001142,0.001142,0,0
0,1,0.001144,0.001144,0,0
0,1,0.001146,0.001146,0,0
0,1,0.001148,0.001148,0,0
0,1,0.00115,0.00115,0,0
0,1,0.001152,0.001152,0,0
0,1,0.001154,0.001154,0,0
0,1,0.001156,0.001156,0,0
0,1,0.001158,0.001158,0,0
0,1,0.00116,0.00116,0,0
0,1,0.001162,0.001162,0,0
0,1,0.001164,0.001164,0,0
0,1,0.001166,0.001166,0,0
0,1,0.001168,0.001168,0,0
0,1,0.00117,0.00117,0,0
0,1,0.001172,0.001172,0,0
0,1,0.001174,0.001174,0,0
0,1,0.001176,0.001176,0,0
0,1,0.001178,0.001178,0,0
