t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
102.64568542404092,1.3344991017303554e+17,1.3640272396718786e+17,587636963604844.4,1327931294990.0156,9567142536983.797,323835523514963.75,2030446233200704.0
104.79859913252174,1.3480540282606355e+17,1.37837119095456e+17,593605774229965.8,1369492273018.0574,9866557887464.785,333931578443391.6,2092942866558643.5
106.99457111517218,1.3617264239484045e+17,1.392854458841693e+17,599626311452974.5,1412302898436.0376,10174975364868.324,344329266111505.94,2157260633501138.2
109.23446253747562,1.375517247394373e+17,1.4074786070911771e+17,605698997384516.4,1456399862681.3547,10492659256153.223,355037357992865.1,2223450555184276.0
111.51915178822514,1.3894274583996397e+17,1.4222452169679968e+17,611824254663774.4,1501820909107.492,10819881424012.158,366064873588954.7,2291565026249991.0
113.84953482398966,1.4034580178275733e+17,1.4371558875266574e+17,618002506397670.4,1548604862077.8865,11156921516356.148,377421087160416.0,2361657849971874.5
116.22652552046945,1.4176098874603494e+17,1.4522122358984013e+17,624234176097656.1,1596791656816.2058,11504067181243.576,389115534628979.56,2433784274240566.5
118.65105603087885,1.4318840298500669e+17,1.4674158975833898e+17,630519687614187.9,1646422370030.4773,11861614287379.713,401158020653895.56,2508001028406643.0
121.12407715149642,1.4462814081643523e+17,1.4827685267479152e+17,636859465068723.9,1697539251328.7573,12229867150313.633,413558625886744.25,2584366360999369.5
123.64655869452635,1.4608029860263776e+17,1.4982717965268928e+17,643253932783273.0,1750185755444.3235,12609138764462.576,426327714408561.56,2662940078339784.5
126.21948986841687,1.4754497273492096e+17,1.5139273993316512e+17,649703515207451.0,1804406575288.7263,12999751041094.443,439475941353254.25,2743783584067100.0
128.8438796657852,1.4902225961643667e+17,1.5297370471632643e+17,656208636843011.9,1860247675851.2346,13402035052403.35,453014260721369.2,2826959919597464.5
131.52075725910092,1.5051225564445702e+17,1.545702471931566e+17,662769722165756.5,1917756328963.578,13816331281813.057,466953933388337.06,2912533805534579.0
134.25117240428295,1.520150571920526e+17,1.5618254257799066e+17,669387195544890.0,1976981148949.109,14242989880646.459,481306535311350.6,3000571684051924.0
137.03619585236862,1.5353076058916886e+17,1.5781076814159466e+17,676061481159670.9,2037972129175.8562,14682370931301.133,496083965939118.75,3091141762266607.0
139.876919769416,1.5505946210309203e+17,1.5945510324485626e+17,682793002913405.0,2100780679533.2043,15134844717072.545,511298456828791.1,3184314056625045.5
142.77445816480432,1.5660125791829603e+17,1.611157293730997e+17,689582184344695.5,2165459664852.1123,15600791998769.117,526962580474407.44,3280160438321152.5
145.7299473281004,1.581562441156574e+17,1.6279283017105482e+17,696429448535924.8,2232063444289.2866,16080604298264.795,543089259351276.25,3378754679767660.0
148.7445462746624,1.597245166510366e+17,1.644865914784783e+17,703335218018933.1,2300647911695.714,16574684189137.143,559691775180760.3,3480172502141636.5
151.81943720015568,1.6130617133321043e+17,1.661972013664654e+17,710299914677854.1,2371270536990.4194,17083445594540.363,576783778419979.2,3584491624025360.5
154.9558259441588,1.6290130380115386e+17,1.679248501744485e+17,717323959649055.8,2443990408560.566,17607314092465.297,594379297981036.4,3691791811163755.0
158.15494246304198,1.6451000950065414e+17,1.696697305479221e+17,724407773218195.2,2518868276709.129,18146727228539.477,612492751184390.6,3802154927359763.0
161.41804131230282,1.6613238366026026e+17,1.71432037476889e+17,731551774714289.0,2595966598171.785,18702134836522.215,631138953951070.1,3915664986528947.5
164.7464021385489,1.6776852126655178e+17,1.7321196833507414e+17,738756382400816.0,2675349581724.7817,19273999366652.883,650333131238494.9,4032408205934395.0
